product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-00622,Hydraulic Cylinder,Hydraulics,Schneider Electric,SCH-688-B,Heavy-duty hydraulic cylinder for industrial lifting and motion control.,12103.37,22,4.2,440.0,113.02,72.1,Carbon Steel,Italy,18.0,Supplier Catalog,0.82,Verified
PROD-00623,Industrial Centrifugal Pump,Pumps,Bosch Rexroth,BOS-407-A,High-efficiency pump for industrial water and process fluid transfer.,17509.54,132,4.8,230.0,98.96,378.29,Alloy Steel,China,18.0,Product Catalog,0.86,Verified
PROD-00624,Roller Bearing,Bearings,Danfoss,DAN-939-A,Heavy-load roller bearing for industrial rotating equipment.,4451.2,48,3.5,440.0,124.94,813.82,Cast Iron,Italy,18.0,Manufacturer Website,0.79,Needs Review
PROD-00625,Industrial Robot Arm,Robotics,Grundfos,GRU-366-PRO,Programmable robotic arm for industrial assembly and handling.,12050.5,41,3.9,110.0,141.72,575.11,Aluminium,Italy,12.0,Product Catalog,0.74,Verified
PROD-00626,Circuit Breaker,Electrical,Eaton,EAT-773-B,Protective electrical breaker for industrial distribution systems.,7813.53,39,3.8,440.0,65.19,22.22,Cast Iron,India,18.0,Supplier Catalog,0.75,Verified
PROD-00627,Industrial Gearbox,Power Transmission,SKF,SKF-755-A,Industrial gearbox for speed reduction and high torque transmission.,6766.32,85,4.6,220.0,130.36,192.06,Stainless Steel,India,24.0,Supplier Catalog,0.98,Verified
PROD-00628,Roller Bearing,Bearings,Parker,PAR-226-B,Heavy-load roller bearing for industrial rotating equipment.,9780.05,224,3.8,440.0,121.07,81.39,Nylon,China,36.0,Manufacturer Website,0.95,Verified
PROD-00629,Air Compressor,Compressors,Schneider Electric,SCH-425-PRO,Industrial compressor for reliable compressed-air generation.,3412.08,206,4.5,440.0,79.87,505.51,Polycarbonate,Japan,36.0,Product Catalog,0.75,Verified
PROD-00630,Temperature Sensor,Sensors,Schneider Electric,SCH-487-X,Industrial temperature sensor for process monitoring.,1058.5,185,4.4,230.0,106.2,211.9,Polycarbonate,China,24.0,Supplier Catalog,0.77,Verified
PROD-00631,Cooling Tower Fan,HVAC,Grundfos,GRU-382-PRO,High-capacity fan for industrial cooling tower systems.,9671.75,183,4.8,440.0,34.51,540.36,Carbon Steel,USA,24.0,Manufacturer Website,0.93,Verified
PROD-00632,Industrial Gearbox,Power Transmission,Mitsubishi Electric,MIT-345-A,Industrial gearbox for speed reduction and high torque transmission.,3125.56,14,3.4,230.0,83.24,419.02,Stainless Steel,Japan,36.0,Supplier Catalog,0.97,Verified
PROD-00633,Industrial Heater,Heating,Rockwell Automation,ROC-801-A,Electric industrial heater for process temperature control.,7551.76,157,3.5,440.0,111.95,607.09,Nylon,Germany,36.0,Supplier Catalog,0.9,Verified
PROD-00634,Control Valve,Valves,Danfoss,DAN-882-B,Modulating valve for automated process flow control.,3304.2,93,4.7,400.0,53.16,43.46,Alloy Steel,Japan,12.0,Technical PDF,0.82,Verified
PROD-00635,Conveyor Belt,Material Handling,Festo,FES-652-A,Heavy-duty conveyor belt for continuous material transportation.,5426.54,123,3.7,220.0,0.58,536.57,Polycarbonate,Germany,18.0,Supplier Catalog,0.97,Verified
PROD-00636,Gear Pump,Pumps,Festo,FES-599-A,Positive-displacement gear pump for industrial fluid transfer.,6636.03,157,4.0,230.0,53.25,4.58,Aluminium,Japan,18.0,Supplier Catalog,0.72,Needs Review
PROD-00637,Solenoid Valve,Valves,Siemens,SIE-641-B,Electrically operated valve for automated fluid control.,7648.39,233,4.1,220.0,115.47,212.76,Alloy Steel,Japan,18.0,Product Catalog,0.8,Needs Review
PROD-00638,Mixing Tank,Process Equipment,Parker,PAR-375-A,Industrial tank designed for controlled mixing of process materials.,18304.23,168,4.7,220.0,21.2,635.08,Stainless Steel,USA,12.0,Manufacturer Website,0.75,Verified
PROD-00639,Temperature Sensor,Sensors,Honeywell,HON-531-X,Industrial temperature sensor for process monitoring.,16676.87,41,4.4,380.0,143.96,835.49,Carbon Steel,Japan,24.0,Technical PDF,0.87,Verified
PROD-00640,Welding Machine,Fabrication,Rockwell Automation,ROC-843-PRO,Industrial welding machine for metal fabrication.,2505.06,245,3.4,110.0,19.14,292.63,Stainless Steel,Sweden,12.0,Supplier Catalog,0.73,Verified
PROD-00641,Flow Control Valve,Valves,Mitsubishi Electric,MIT-108-PRO,Precision valve for regulating industrial fluid flow.,8927.75,72,4.1,440.0,64.49,525.05,Aluminium,Germany,18.0,Product Catalog,0.93,Verified
PROD-00642,Pneumatic Actuator,Pneumatics,Bosch Rexroth,BOS-585-A,Pneumatic actuator for automated industrial valve operation.,12996.58,128,4.3,220.0,148.88,502.6,Aluminium,Germany,6.0,Technical PDF,0.76,Verified
PROD-00643,Solenoid Valve,Valves,WEG,WEG-249-PRO,Electrically operated valve for automated fluid control.,410.23,51,3.4,110.0,57.21,446.32,Cast Iron,Germany,18.0,Supplier Catalog,0.84,Verified
PROD-00644,Air Compressor,Compressors,Grundfos,GRU-212-X,Industrial compressor for reliable compressed-air generation.,6780.25,241,3.8,380.0,37.23,760.86,Aluminium,India,6.0,Product Catalog,0.73,Verified
PROD-00645,Water Filter,Filtration,Emerson,EME-386-A,Industrial filtration unit for removing particles from process water.,8020.16,64,4.9,230.0,50.31,94.98,Stainless Steel,China,36.0,Technical PDF,0.93,Verified
PROD-00646,Circuit Breaker,Electrical,Mitsubishi Electric,MIT-929-X,Protective electrical breaker for industrial distribution systems.,13766.09,150,4.2,230.0,35.93,234.7,Polycarbonate,India,6.0,Manufacturer Website,0.76,Verified
PROD-00647,Photoelectric Sensor,Sensors,WEG,WEG-770-B,Optical sensor for industrial object detection.,3637.76,114,4.9,110.0,141.29,526.24,Brass,China,24.0,Product Catalog,0.99,Verified
PROD-00648,Hydraulic Cylinder,Hydraulics,Schneider Electric,SCH-296-PRO,Heavy-duty hydraulic cylinder for industrial lifting and motion control.,10222.38,64,4.8,440.0,128.05,770.81,Nylon,USA,24.0,Supplier Catalog,0.89,Verified
PROD-00649,Industrial Gearbox,Power Transmission,Emerson,EME-529-A,Industrial gearbox for speed reduction and high torque transmission.,3159.11,70,4.5,220.0,43.63,812.44,Stainless Steel,Sweden,12.0,Supplier Catalog,0.92,Needs Review
PROD-00650,Mixing Tank,Process Equipment,Festo,FES-625-A,Industrial tank designed for controlled mixing of process materials.,3133.02,192,4.1,400.0,116.96,340.84,Brass,Germany,12.0,Manufacturer Website,0.72,Verified
PROD-00651,Cooling Tower Fan,HVAC,Emerson,EME-615-X,,5672.3,56,3.7,230.0,82.93,145.61,Stainless Steel,Italy,12.0,Technical PDF,0.8,Verified
PROD-00652,Temperature Sensor,Sensors,Grundfos,GRU-994-A,Industrial temperature sensor for process monitoring.,11915.04,63,5.0,220.0,80.31,1.39,Nylon,China,36.0,Manufacturer Website,0.98,Verified
PROD-00653,Industrial Robot Arm,Robotics,Grundfos,GRU-839-B,Programmable robotic arm for industrial assembly and handling.,7604.63,156,3.7,110.0,93.99,9.04,Nylon,Germany,18.0,Manufacturer Website,0.77,Verified
PROD-00654,Industrial Transformer,Electrical,Danfoss,DAN-363-B,Electrical transformer for industrial voltage conversion.,15127.24,56,3.8,220.0,87.35,686.61,Polycarbonate,Germany,24.0,Technical PDF,0.78,Needs Review
PROD-00655,Flow Meter,Instrumentation,WEG,WEG-590-A,Digital flow meter for accurate industrial fluid measurement.,9218.13,117,3.5,440.0,26.62,484.3,Aluminium,China,18.0,Product Catalog,0.73,Verified
PROD-00656,Welding Machine,Fabrication,Danfoss,DAN-722-B,Industrial welding machine for metal fabrication.,1364.0,18,4.0,380.0,136.39,824.83,Carbon Steel,China,36.0,Manufacturer Website,0.76,Verified
PROD-00657,Industrial Transformer,Electrical,Honeywell,HON-121-A,Electrical transformer for industrial voltage conversion.,15306.14,195,4.7,110.0,20.04,654.65,Brass,Germany,36.0,Manufacturer Website,0.72,Verified
PROD-00658,Mixing Tank,Process Equipment,Mitsubishi Electric,MIT-937-X,Industrial tank designed for controlled mixing of process materials.,15787.84,21,3.6,380.0,114.01,758.55,Aluminium,USA,18.0,Manufacturer Website,0.85,Verified
PROD-00659,Mixing Tank,Process Equipment,Mitsubishi Electric,MIT-373-A,Industrial tank designed for controlled mixing of process materials.,475.54,11,3.4,230.0,15.61,753.51,Polycarbonate,Germany,6.0,Product Catalog,0.97,Verified
PROD-00660,Pneumatic Actuator,Pneumatics,Honeywell,HON-250-X,Pneumatic actuator for automated industrial valve operation.,12153.54,57,4.9,415.0,57.87,751.61,Carbon Steel,Japan,12.0,Manufacturer Website,0.99,Verified
PROD-00661,Water Filter,Filtration,SKF,SKF-178-X,Industrial filtration unit for removing particles from process water.,2264.43,236,4.9,110.0,134.36,513.91,Aluminium,Japan,36.0,Supplier Catalog,0.81,Verified
PROD-00662,Flow Meter,Instrumentation,WEG,WEG-783-X,Digital flow meter for accurate industrial fluid measurement.,11589.92,73,3.8,110.0,40.85,424.46,Nylon,USA,6.0,Product Catalog,0.93,Verified
PROD-00663,Servo Motor,Motors,Schneider Electric,SCH-499-PRO,Precision servo motor for automated motion-control applications.,13368.54,201,5.0,440.0,10.33,491.25,Brass,Germany,6.0,Product Catalog,0.81,Verified
PROD-00664,Industrial Transformer,Electrical,SKF,SKF-426-PRO,Electrical transformer for industrial voltage conversion.,7889.87,177,5.0,400.0,119.08,283.58,Cast Iron,Japan,24.0,Product Catalog,0.87,Needs Review
PROD-00665,Industrial Transformer,Electrical,Siemens,SIE-694-PRO,Electrical transformer for industrial voltage conversion.,9788.71,198,4.4,415.0,33.1,74.35,Nylon,India,12.0,Technical PDF,0.99,Verified
PROD-00666,Industrial Robot Arm,Robotics,Emerson,EME-236-A,Programmable robotic arm for industrial assembly and handling.,1182.12,89,3.8,440.0,130.05,696.2,Brass,Japan,12.0,Product Catalog,0.95,Needs Review
PROD-00667,Hydraulic Pump,Pumps,Festo,FES-329-A,High-pressure hydraulic pump for industrial power systems.,13840.92,30,4.9,415.0,21.68,623.17,Polycarbonate,USA,6.0,Supplier Catalog,0.91,Verified
PROD-00668,Flow Control Valve,Valves,Festo,FES-261-A,Precision valve for regulating industrial fluid flow.,2789.92,36,3.3,110.0,2.12,706.44,Polycarbonate,Germany,12.0,Technical PDF,0.85,Verified
PROD-00669,Proximity Sensor,Sensors,Honeywell,HON-839-X,Non-contact sensor for detecting objects in automation systems.,8260.77,165,4.5,230.0,16.91,51.19,Stainless Steel,Italy,12.0,Supplier Catalog,0.86,Verified
PROD-00670,Pneumatic Actuator,Pneumatics,Danfoss,DAN-996-PRO,Pneumatic actuator for automated industrial valve operation.,10289.78,212,3.7,,,603.01,Polycarbonate,Germany,18.0,Product Catalog,0.98,Needs Review
PROD-00671,Hydraulic Pump,Pumps,Honeywell,HON-733-A,High-pressure hydraulic pump for industrial power systems.,4116.16,47,4.7,400.0,90.86,65.81,Alloy Steel,Japan,18.0,Supplier Catalog,0.9,Needs Review
PROD-00672,Control Valve,Valves,ABB,ABB-922-X,Modulating valve for automated process flow control.,11993.01,49,3.7,110.0,11.9,512.79,Nylon,India,12.0,Manufacturer Website,0.8,Verified
PROD-00673,Hydraulic Pump,Pumps,Eaton,EAT-111-X,High-pressure hydraulic pump for industrial power systems.,3542.3,51,4.3,110.0,36.24,72.47,Stainless Steel,Italy,24.0,Manufacturer Website,0.73,Verified
PROD-00674,PLC Controller,Automation,ABB,ABB-465-X,Programmable logic controller for industrial automation.,17740.18,128,3.6,440.0,58.75,302.59,Aluminium,China,6.0,Product Catalog,0.81,Verified
PROD-00675,Electric Motor,Motors,Eaton,EAT-915-PRO,Industrial electric motor designed for continuous-duty machinery.,8868.09,222,4.7,230.0,24.39,580.08,Carbon Steel,China,6.0,Product Catalog,0.98,Verified
PROD-00676,Flow Meter,Instrumentation,Parker,PAR-835-B,Digital flow meter for accurate industrial fluid measurement.,18378.77,128,4.1,415.0,91.41,444.89,Nylon,Japan,12.0,Supplier Catalog,0.81,Verified
PROD-00677,Hydraulic Cylinder,Hydraulics,WEG,WEG-829-PRO,Heavy-duty hydraulic cylinder for industrial lifting and motion control.,4488.22,156,4.3,220.0,85.14,845.24,Carbon Steel,Sweden,6.0,Manufacturer Website,0.76,Verified
PROD-00678,Industrial Heater,Heating,Siemens,SIE-565-X,Electric industrial heater for process temperature control.,3210.35,75,3.5,230.0,86.58,300.49,Carbon Steel,Germany,24.0,Technical PDF,0.79,Needs Review
PROD-00679,Pressure Gauge,Instrumentation,Danfoss,DAN-243-A,Mechanical pressure gauge for industrial process monitoring.,17978.5,124,3.3,440.0,43.17,347.8,Aluminium,Japan,18.0,Technical PDF,0.86,Verified
PROD-00680,Ball Bearing,Bearings,Danfoss,DAN-523-PRO,Precision bearing for rotating industrial machinery.,4924.97,224,5.0,110.0,93.19,547.36,Cast Iron,China,36.0,Technical PDF,0.72,Verified
PROD-00681,Industrial Transformer,Electrical,Schneider Electric,SCH-683-PRO,Electrical transformer for industrial voltage conversion.,15808.26,57,3.9,380.0,100.46,296.73,Alloy Steel,China,,Manufacturer Website,0.96,Needs Review
PROD-00682,Ball Bearing,Bearings,Schneider Electric,SCH-849-A,Precision bearing for rotating industrial machinery.,16980.03,236,3.9,380.0,30.12,279.55,Nylon,USA,36.0,Manufacturer Website,0.85,Needs Review
PROD-00683,Heat Exchanger,Heat Transfer,Emerson,EME-139-B,Industrial heat exchanger for efficient thermal energy transfer.,17552.25,37,4.4,230.0,85.34,839.64,Polycarbonate,India,18.0,Product Catalog,0.93,Needs Review
PROD-00684,Air Compressor,Compressors,Bosch Rexroth,BOS-988-A,Industrial compressor for reliable compressed-air generation.,17627.96,175,4.0,230.0,95.44,71.24,Carbon Steel,USA,24.0,Supplier Catalog,0.74,Needs Review
PROD-00685,Stainless Steel Tank,Storage,Bosch Rexroth,BOS-785-X,Corrosion-resistant storage tank for industrial liquids.,3474.8,13,3.4,380.0,51.47,640.25,Aluminium,Germany,18.0,Supplier Catalog,0.97,Needs Review
PROD-00686,Mixing Tank,Process Equipment,Mitsubishi Electric,MIT-902-B,Industrial tank designed for controlled mixing of process materials.,17866.34,111,3.8,415.0,85.65,699.6,Cast Iron,India,36.0,Technical PDF,0.89,Verified
PROD-00687,Industrial Centrifugal Pump,Pumps,Schneider Electric,SCH-569-B,High-efficiency pump for industrial water and process fluid transfer.,9282.29,81,3.4,415.0,61.11,442.68,Stainless Steel,Japan,12.0,Manufacturer Website,0.89,Verified
PROD-00688,Hydraulic Pump,Pumps,Mitsubishi Electric,MIT-292-PRO,High-pressure hydraulic pump for industrial power systems.,12910.05,198,3.5,380.0,32.62,178.46,Cast Iron,China,36.0,Technical PDF,0.98,Verified
PROD-00689,Electric Motor,Motors,Grundfos,GRU-414-A,Industrial electric motor designed for continuous-duty machinery.,12962.93,166,5.0,380.0,61.71,299.51,Polycarbonate,Italy,18.0,Supplier Catalog,0.75,Verified
PROD-00690,Pneumatic Actuator,Pneumatics,SKF,SKF-281-B,Pneumatic actuator for automated industrial valve operation.,10079.98,97,3.7,415.0,103.36,371.98,Brass,China,36.0,Manufacturer Website,0.97,Verified
PROD-00691,Roller Bearing,Bearings,Siemens,SIE-765-A,Heavy-load roller bearing for industrial rotating equipment.,11433.43,105,3.4,415.0,112.82,788.16,Carbon Steel,China,24.0,Technical PDF,0.86,Verified
PROD-00692,Air Dryer,Compressors,Bosch Rexroth,BOS-328-PRO,Compressed-air dryer for moisture removal in pneumatic systems.,10242.49,29,3.6,380.0,142.6,298.15,Alloy Steel,Japan,24.0,Product Catalog,0.72,Verified
PROD-00693,Cooling Tower Fan,HVAC,Grundfos,GRU-374-X,High-capacity fan for industrial cooling tower systems.,5745.71,231,4.6,380.0,101.08,3.73,Polycarbonate,India,6.0,Technical PDF,0.73,Verified
PROD-00694,Variable Frequency Drive,Automation,Schneider Electric,SCH-685-PRO,Drive controller for variable-speed industrial motors.,4538.32,249,3.9,400.0,96.75,704.3,Polycarbonate,Germany,24.0,Supplier Catalog,0.98,Verified
PROD-00695,Servo Motor,Motors,Rockwell Automation,ROC-262-PRO,Precision servo motor for automated motion-control applications.,4338.3,181,4.6,400.0,17.98,490.48,Polycarbonate,Sweden,18.0,Technical PDF,0.95,Verified
PROD-00696,Hydraulic Pump,Pumps,Siemens,SIE-195-A,High-pressure hydraulic pump for industrial power systems.,8140.11,160,4.6,220.0,4.42,601.5,Carbon Steel,Italy,24.0,Supplier Catalog,0.73,Verified
PROD-00697,Power Supply,Electrical,Schneider Electric,SCH-345-B,Industrial regulated power supply for automation equipment.,5552.83,137,4.7,415.0,117.06,668.18,Brass,China,6.0,Manufacturer Website,0.79,Verified
PROD-00698,Photoelectric Sensor,Sensors,Festo,FES-205-A,Optical sensor for industrial object detection.,8539.84,152,3.4,220.0,42.55,760.44,Carbon Steel,India,24.0,Supplier Catalog,0.95,Verified
PROD-00699,Roller Bearing,Bearings,Emerson,EME-914-A,Heavy-load roller bearing for industrial rotating equipment.,7704.12,124,4.9,110.0,31.74,357.04,Nylon,China,24.0,Technical PDF,0.94,Verified
PROD-00700,Industrial Centrifugal Pump,Pumps,WEG,WEG-282-A,High-efficiency pump for industrial water and process fluid transfer.,2243.37,87,5.0,380.0,149.24,,Stainless Steel,Germany,36.0,Product Catalog,0.92,Verified
PROD-00701,Flow Control Valve,Valves,ABB,ABB-648-A,Precision valve for regulating industrial fluid flow.,9623.88,194,3.5,440.0,54.89,763.81,Stainless Steel,USA,12.0,Technical PDF,0.78,Verified
PROD-00702,Heat Exchanger,Heat Transfer,Emerson,EME-304-A,Industrial heat exchanger for efficient thermal energy transfer.,6503.61,141,4.4,380.0,111.84,421.53,Polycarbonate,Germany,18.0,Supplier Catalog,0.77,Verified
PROD-00703,Roller Bearing,Bearings,Eaton,EAT-912-X,Heavy-load roller bearing for industrial rotating equipment.,3135.5,52,4.9,380.0,65.16,379.34,Brass,Sweden,18.0,Supplier Catalog,0.89,Needs Review
PROD-00704,Solenoid Valve,Valves,Eaton,EAT-461-X,Electrically operated valve for automated fluid control.,16619.73,209,3.3,220.0,,814.39,Brass,Italy,24.0,Supplier Catalog,0.8,Verified
PROD-00705,Electric Motor,Motors,Siemens,SIE-284-X,Industrial electric motor designed for continuous-duty machinery.,7992.16,47,3.8,110.0,32.47,316.04,Aluminium,Sweden,18.0,Manufacturer Website,0.75,Verified
PROD-00706,Variable Frequency Drive,Automation,Bosch Rexroth,BOS-576-X,Drive controller for variable-speed industrial motors.,16635.37,143,3.3,230.0,90.37,448.27,Carbon Steel,Italy,18.0,Supplier Catalog,0.91,Verified
PROD-00707,Pneumatic Actuator,Pneumatics,SKF,SKF-932-X,Pneumatic actuator for automated industrial valve operation.,3733.94,12,4.6,380.0,7.26,233.4,Carbon Steel,India,24.0,Supplier Catalog,0.77,Verified
PROD-00708,Conveyor Belt,Material Handling,Eaton,EAT-121-X,Heavy-duty conveyor belt for continuous material transportation.,413.46,200,4.7,110.0,136.77,241.85,Polycarbonate,India,36.0,Technical PDF,0.97,Verified
PROD-00709,Electric Motor,Motors,Siemens,SIE-581-A,Industrial electric motor designed for continuous-duty machinery.,15366.69,106,4.5,230.0,47.75,294.08,Carbon Steel,Italy,18.0,Supplier Catalog,0.85,Verified
PROD-00710,PLC Controller,Automation,Mitsubishi Electric,MIT-565-PRO,Programmable logic controller for industrial automation.,15713.3,247,4.8,440.0,56.24,525.36,Stainless Steel,Germany,6.0,Manufacturer Website,0.94,Verified
PROD-00711,Servo Motor,Motors,Festo,FES-804-PRO,Precision servo motor for automated motion-control applications.,4253.07,22,3.5,440.0,55.49,767.47,,China,6.0,Manufacturer Website,0.79,Verified
PROD-00712,Air Compressor,Compressors,Grundfos,GRU-176-X,Industrial compressor for reliable compressed-air generation.,6149.59,156,4.6,380.0,40.67,144.95,Aluminium,Italy,24.0,Product Catalog,0.75,Verified
